segment_id,video_id,wrist,obj_label,start_frame,end_frame,start_time,end_time,duration_frames,duration_sec,speed_mean,speed_max,path_len,dist_center_mean,dist_center_min,inside_ratio,dx_end_start,dy_end_start
52f7e9b4-ecec-54f2-9347-83d5be478719,8fd81b62-2711-49f6-90fc-217325011071,Left,person,3865,3867,386.5,386.7,3,0.19999999999998863,1.5811388300841898,3.1622776601683795,3.1622776601683795,199.80918478360127,195.2415171012559,0.6666666666666666,-3.0,-1.0
011394b9-aba2-5629-81c4-acb424002e75,8fd81b62-2711-49f6-90fc-217325011071,Left,person,3870,3873,387.0,387.3,7,0.30000000000001137,1.4325402634362068,4.123105625617661,8.595241580617241,198.00590281187596,193.19032066850554,0.2857142857142857,4.0,-1.0
edf9cade-d477-5fe1-b181-463f3d08d707,8fd81b62-2711-49f6-90fc-217325011071,Left,person,3893,3897,389.3,389.7,5,0.39999999999997726,1.25,2.0,5.0,170.89851901610425,146.97895257484998,0.0,2.0,3.0
68a9d02c-123c-56c5-b0d4-27b18b4a262d,8fd81b62-2711-49f6-90fc-217325011071,Left,person,4287,4293,428.7,429.3,7,0.6000000000000227,0.8333333333333334,1.0,5.0,76.97697876817782,75.71327492586752,1.0,0.0,-1.0
1a23d006-45de-5154-a88c-8636158f1e44,8fd81b62-2711-49f6-90fc-217325011071,Left,person,4642,4648,464.2,464.8,7,0.6000000000000227,11.278981155569085,21.587033144922902,67.67388693341451,241.26427520742956,236.6793717247027,1.0,-64.0,-9.0
98654a86-8510-563f-98a1-944084eaadcf,8fd81b62-2711-49f6-90fc-217325011071,Left,person,4701,4705,470.1,470.5,5,0.39999999999997726,6.177209856478872,8.602325267042627,24.70883942591549,134.04723524647716,131.96118333150093,1.0,9.0,17.0
7c2a617c-7c88-5c7f-b342-d13b928fb1ee,8fd81b62-2711-49f6-90fc-217325011071,Left,person,4946,4974,494.6,497.4,26,2.7999999999999545,3.6229728484621853,33.24154027718932,90.57432121155463,166.60926737920641,155.58121874120926,1.0,-28.0,-2.0
ef641fa7-472b-50b3-a836-eae184bc3024,8fd81b62-2711-49f6-90fc-217325011071,Left,person,4983,4997,498.3,499.7,14,1.3999999999999773,2.0852143481413785,5.0990195135927845,27.107786525837927,153.1074468460147,150.179124818498,1.0,2.0,3.0
8ac87af0-1790-5336-9d87-92642fe7839e,8fd81b62-2711-49f6-90fc-217325011071,Left,person,5018,5021,501.8,502.1,4,0.30000000000001137,10.082914048862646,11.180339887498949,30.24874214658794,45.80372229483852,40.007433391339916,1.0,28.0,11.0
84c072b0-f0e1-5793-9ed5-52b493c22e38,8fd81b62-2711-49f6-90fc-217325011071,Left,person,5355,5357,535.5,535.7,3,0.20000000000004547,2.5,4.0,5.0,133.17668506042142,119.3023993891154,1.0,0.0,3.0
77dc1aed-efc0-54ee-bd87-90336843eb71,8fd81b62-2711-49f6-90fc-217325011071,Left,person,5370,5373,537.0,537.3,3,0.2999999999999545,2.08113883008419,3.1622776601683795,4.16227766016838,165.21799342178676,143.62474162291815,1.0,1.0,-4.0
7fc4da1d-ece1-5e0c-aa44-568b5075a379,8fd81b62-2711-49f6-90fc-217325011071,Left,person,5377,5382,537.7,538.2,6,0.5,2.473149262547389,4.242640687119285,12.365746312736945,52.217320286522295,48.5793487502663,1.0,3.0,4.0
d14313c5-f4c4-5fb1-a847-2c79a8376ec3,8fd81b62-2711-49f6-90fc-217325011071,Left,person,5563,5576,556.3,557.6,14,1.3000000000000682,1.1364143973454266,4.123105625617661,14.773387165490547,28.040901063518586,24.436141266574804,1.0,2.0,3.0
