segment_id,video_id,wrist,obj_label,start_frame,end_frame,start_time,end_time,duration_frames,duration_sec,speed_mean,speed_max,path_len,dist_center_mean,dist_center_min,inside_ratio,dx_end_start,dy_end_start,cluster
ffa3bbe0-73dd-591d-a232-ae63c8b5422f,f1670724-64b1-4820-99c6-266351a2debe,Left,person,70,73,7.0,7.3,4,0.2999999999999998,108.66666666666667,208.0,326.0,283.95376526110994,244.16365541374088,0.5,-90.0,0.0,1
d45d5136-ef48-5292-ac4e-a1e6ab9e7ac7,f1670724-64b1-4820-99c6-266351a2debe,Left,person,87,101,8.7,10.1,14,1.4000000000000004,114.66938857603046,1112.7555886177342,1490.702051488396,274.4099909047684,196.6648481554342,0.5714285714285714,-1060.0,-73.0,0
35e36522-b079-5505-8e7a-05a93dbb532c,f1670724-64b1-4820-99c6-266351a2debe,Left,person,135,139,13.5,13.9,6,0.40000000000000036,122.62397556976813,216.91011963483862,613.1198778488407,375.38827757525837,226.44815217837393,1.0,174.0,-278.0,1
05d0f3ae-73d4-52e9-8d67-0bb08caeec68,f1670724-64b1-4820-99c6-266351a2debe,Left,person,178,188,17.8,18.8,11,1.0,144.39455745899284,286.0087411251621,1443.9455745899284,313.131344516071,123.25912745107358,0.5454545454545454,24.0,-1015.0,0
0293a634-566a-570a-aafe-2dd855237771,f1670724-64b1-4820-99c6-266351a2debe,Left,person,216,223,21.6,22.3,8,0.6999999999999993,83.56244576772148,194.03092537015846,584.9371203740504,330.0860571870381,218.18986320690976,0.5,271.0,-351.0,1
97e207af-bdfe-5f2e-bfe3-1ae27b25e6af,f1670724-64b1-4820-99c6-266351a2debe,Left,person,246,247,24.6,24.7,3,0.09999999999999787,103.35013304297193,206.70026608594387,206.70026608594387,448.52244589297516,391.9666409992692,0.3333333333333333,17.0,-206.0,1
9fa24212-c92b-5e3b-90f0-ff17e195f0b8,f1670724-64b1-4820-99c6-266351a2debe,Left,person,251,255,25.1,25.5,5,0.3999999999999986,18.096829078303095,48.27007354458868,72.38731631321238,203.568112266289,180.12842640738302,0.6,6.0,48.0,1
0adce3f7-2605-5232-9b8c-3b509d7f1b5f,f1670724-64b1-4820-99c6-266351a2debe,Left,person,288,309,28.8,30.9,22,2.099999999999998,16.257348221642165,34.17601498127012,341.40431265448547,166.31303056724963,109.9295228771598,0.9090909090909091,-1.0,-62.0,1
86ed36fc-66e1-5aaa-b45a-3938a6edb38a,f1670724-64b1-4820-99c6-266351a2debe,Left,person,312,314,31.2,31.4,3,0.1999999999999993,67.79912620815853,106.96261028976434,135.59825241631705,388.32433566296487,333.9795091019807,0.6666666666666666,99.0,74.0,1
c5b3089b-71b8-5fce-ab4d-c0721054a425,f1670724-64b1-4820-99c6-266351a2debe,Left,person,322,327,32.2,32.7,6,0.5,23.973816228443532,36.069377593742864,119.86908114221767,162.40940869646474,108.71091251571758,0.8333333333333334,54.0,59.0,1
12999942-d0ba-5d57-a365-d6e018b9f09b,f1670724-64b1-4820-99c6-266351a2debe,Left,person,369,381,36.9,38.1,13,1.2000000000000028,95.88326133242799,160.0,1150.5991359891361,417.1496128335502,303.1831451965132,0.6153846153846154,104.0,-1042.0,1
80bf894c-2ea1-5780-87b8-fe9560ac23eb,f1670724-64b1-4820-99c6-266351a2debe,Left,person,446,449,44.6,44.9,6,0.29999999999999716,40.0002236309961,133.15029102484155,200.00111815498053,163.25862572052264,102.71958187220196,1.0,76.0,166.0,1
15161686-bbf4-56b6-8d17-d5961ec3a21d,f1670724-64b1-4820-99c6-266351a2debe,Left,person,464,467,46.4,46.7,4,0.30000000000000426,42.333333333333336,46.0,127.0,284.9776034292145,255.36145491489117,0.5,45.0,0.0,1
5f0e247c-b910-52cb-b21a-d4ea27c17c5a,f1670724-64b1-4820-99c6-266351a2debe,Left,person,487,549,48.7,54.9,63,6.199999999999996,19.71935601372522,200.84820138602188,1222.6000728509634,304.8754413675862,201.7301725077337,0.49206349206349204,-19.0,491.0,0
8fcaede3-ca61-5c70-8de8-644db81ddde3,f1670724-64b1-4820-99c6-266351a2debe,Left,person,554,557,55.4,55.7,4,0.30000000000000426,52.58307549548697,76.05918747922567,157.7492264864609,220.2909937531888,155.5,0.5,90.0,84.0,1
a8a44820-9860-5678-ac71-458e13b8e1f8,f1670724-64b1-4820-99c6-266351a2debe,Left,person,616,618,61.6,61.8,3,0.19999999999999574,49.509142136928844,57.245087125446844,99.01828427385769,205.20098072550365,161.5794236784189,1.0,34.0,92.0,1
5d3da775-1313-5434-b7da-064804028001,f1670724-64b1-4820-99c6-266351a2debe,Left,person,630,640,63.0,64.0,11,1.0,31.428746994528478,69.06518659932803,314.2874699452848,296.4835130574524,247.71720267272516,1.0,-45.0,156.0,1
e1450125-1500-5843-8065-1d3956a6fcba,f1670724-64b1-4820-99c6-266351a2debe,Left,person,662,668,66.2,66.8,7,0.5999999999999943,94.13201987962834,142.57980221616245,564.7921192777701,454.3291483505518,378.9862505751363,0.8571428571428571,-53.0,-389.0,1
91ea4170-a4de-56cb-9728-9bbb08d3392d,f1670724-64b1-4820-99c6-266351a2debe,Left,person,724,730,72.4,73.0,8,0.5999999999999943,30.862988728074015,95.29428104561154,216.0409210965181,382.4492547283245,357.534963325267,0.625,0.0,102.0,1
859677d9-219b-526a-8f85-03e96a2be938,f1670724-64b1-4820-99c6-266351a2debe,Left,person,743,758,74.3,75.8,17,1.5,95.28975226967134,310.90995481007036,1524.6360363147414,438.7309930819304,312.4621977135794,1.0,-429.0,234.0,0
7527a31b-3b57-5270-b4a8-1ffcec062c30,f1670724-64b1-4820-99c6-266351a2debe,Left,person,763,809,76.3,80.9,52,4.6000000000000085,24.260762550458118,139.05394636614957,1237.298890073364,367.59403821064734,289.2148382366472,0.34615384615384615,90.0,-672.0,0
40ff9020-fdf4-5381-8859-3cc45e916f3c,f1670724-64b1-4820-99c6-266351a2debe,Left,person,894,899,89.4,89.9,7,0.5,48.54263934610018,160.90059042775448,291.2558360766011,336.1119391163141,300.61270764889497,0.7142857142857143,13.0,179.0,1
f7f5939d-0481-5e8c-8c7c-84236c31f17e,f1670724-64b1-4820-99c6-266351a2debe,Left,person,932,942,93.2,94.2,12,1.0,120.46330229451884,621.7113478134366,1325.0963252397073,135.30272867093706,77.70507142394247,1.0,-211.0,225.0,0
f25a2fbf-6fab-58b2-a4ac-66202f1c19bc,f1670724-64b1-4820-99c6-266351a2debe,Left,person,988,993,98.8,99.3,6,0.5,63.50257528338718,123.03251602726817,317.5128764169359,233.83587313898246,217.54338647727263,1.0,-129.0,-139.0,1
88662118-948c-5a25-aa8a-ea4583abf1bf,f1670724-64b1-4820-99c6-266351a2debe,Left,person,1006,1009,100.6,100.9,4,0.30000000000001137,159.99710435588915,210.61813787041228,479.9913130676674,326.2764153071863,276.31781548834306,1.0,218.0,-421.0,1
a7c13719-e9dd-5948-a675-0db78cf3b163,f1670724-64b1-4820-99c6-266351a2debe,Left,person,1014,1032,101.4,103.2,19,1.7999999999999972,40.582524520733834,123.43419299367578,730.485441373209,437.2920443689383,354.2736407072928,0.2631578947368421,-85.0,-140.0,1
5b55cd87-8387-5966-8d20-16bc4885087d,f1670724-64b1-4820-99c6-266351a2debe,Left,person,1053,1062,105.3,106.2,11,0.9000000000000057,120.52089904468997,256.8462575160479,1205.2089904468996,289.5855387950232,101.92705725174254,0.8181818181818182,368.0,0.0,0
745ca15c-d80b-528d-a24c-67573be13342,f1670724-64b1-4820-99c6-266351a2debe,Left,person,1089,1102,108.9,110.2,14,1.2999999999999972,52.818464537224024,266.6927070618917,686.6400389839123,262.5609153382923,177.1711742919824,0.2857142857142857,66.0,-355.0,1
29271f63-664e-5fa3-aa0d-8f2813f83462,f1670724-64b1-4820-99c6-266351a2debe,Left,person,1662,1666,166.2,166.6,5,0.4000000000000057,58.99366929748493,111.5212984142491,235.9746771899397,335.10619719284034,261.71827052194885,0.8,133.0,179.0,1
5559953a-15a5-5897-8acb-ff6fb5e5b5de,f1670724-64b1-4820-99c6-266351a2debe,Left,person,1689,1697,168.9,169.7,12,0.799999999999983,35.87575524116218,123.0,394.63330765278397,332.8801702457765,258.91185306248536,0.08333333333333333,12.0,223.0,1
4e658806-b6c0-57d6-b9b7-cd5ef518891a,f1670724-64b1-4820-99c6-266351a2debe,Left,person,1701,1705,170.1,170.5,5,0.4000000000000057,67.94648618493926,106.25441167311595,271.78594473975704,513.8311293644524,427.77290722560963,1.0,39.0,98.0,1
a5ede84b-07f3-57d9-964b-1630defe56de,f1670724-64b1-4820-99c6-266351a2debe,Left,person,1730,1753,173.0,175.3,25,2.3000000000000114,39.22003976749586,104.0,941.2809544199006,500.351645647523,362.71933019898455,0.76,108.0,132.0,1
49fe615f-3685-5b5a-8753-b5a52f6cbd98,f1670724-64b1-4820-99c6-266351a2debe,Left,person,2302,2337,230.2,233.7,36,3.5,66.39520939961339,227.0,2323.832328986469,440.8426139019091,222.71352114319419,0.4166666666666667,46.0,-619.0,0
dcd3fa24-5a26-59e2-80b4-5df3f3c90564,f1670724-64b1-4820-99c6-266351a2debe,Left,person,2365,2377,236.5,237.7,14,1.1999999999999886,74.50027575034382,225.30423875284725,968.5035847544697,255.89277689192016,187.6832437912346,0.7857142857142857,36.0,284.0,1
df064ac6-fee2-55ab-b7d2-89a75952b6b4,f1670724-64b1-4820-99c6-266351a2debe,Left,person,2380,2399,238.0,239.9,20,1.9000000000000057,56.58636856651487,183.21571984958058,1075.1410027637826,337.6523981534933,273.5219155410586,0.4,-68.0,825.0,1
1284e887-a50b-50cb-8dc9-a2ca7bf8c13a,f1670724-64b1-4820-99c6-266351a2debe,Right,person,87,100,8.7,10.0,14,1.3000000000000007,27.218638786355605,80.4114419718985,353.8423042226229,294.1617738242109,252.2410259181682,0.2857142857142857,-25.0,26.0,1
25134328-1cce-5971-9988-c5cf357b1e97,f1670724-64b1-4820-99c6-266351a2debe,Right,person,367,372,36.7,37.2,7,0.5,23.166666666666668,74.0,139.0,372.5470851172509,318.2879064718765,0.2857142857142857,0.0,-123.0,1
41a2c405-4e68-5455-9a2c-ec5732e7bb00,f1670724-64b1-4820-99c6-266351a2debe,Right,person,410,412,41.0,41.2,3,0.20000000000000284,29.03475808275995,30.610455730027933,58.0695161655199,206.98489588902711,191.2920705361307,1.0,-34.0,-47.0,1
cb413695-af5d-5963-a87f-29ac6f13ffba,f1670724-64b1-4820-99c6-266351a2debe,Right,person,440,449,44.0,44.9,14,0.8999999999999986,49.214933850245316,224.04017496868727,639.7941400531892,129.26903968766524,77.9365289133568,1.0,-45.0,417.0,1
9bfb949e-dcbc-5781-aa7c-cb5e039b65e3,f1670724-64b1-4820-99c6-266351a2debe,Right,person,556,603,55.6,60.3,48,4.699999999999996,24.07924115791388,162.11107303327555,1131.7243344219523,191.51855283635996,48.065151503584175,0.9791666666666666,341.0,-156.0,0
4987fc3e-7e0f-50f8-8be8-ec351b802762,f1670724-64b1-4820-99c6-266351a2debe,Right,person,616,622,61.6,62.2,10,0.6000000000000014,310.37228879106874,1124.3206837908835,2793.350599119619,460.692101642912,247.0711740350592,0.5,-67.0,723.0,0
98e07fb7-6d7d-5fd6-a612-23e1ea345394,f1670724-64b1-4820-99c6-266351a2debe,Right,person,646,661,64.6,66.1,17,1.5,83.52653518032648,376.90980353394895,1336.4245628852234,384.04966091229255,172.5876588867234,0.7647058823529411,39.0,-562.0,0
db55c659-fe8f-5d89-813f-0b920bd6bbef,f1670724-64b1-4820-99c6-266351a2debe,Right,person,764,813,76.4,81.3,56,4.8999999999999915,8.318084768259677,24.839484696748443,457.4946622542822,331.90592711747064,317.37044600907626,0.8392857142857143,49.0,-3.0,1
8bab3b8c-cedf-5229-8c4e-c4f2dd6979e2,f1670724-64b1-4820-99c6-266351a2debe,Right,person,821,873,82.1,87.3,64,5.200000000000003,21.321534954916434,118.0,1343.2567021597351,414.89026936683126,288.1900685745434,0.390625,-169.0,-335.0,0
14ab0972-cf58-5096-b13a-5d352965fd92,f1670724-64b1-4820-99c6-266351a2debe,Right,person,1020,1022,102.0,102.2,3,0.20000000000000284,47.5,54.0,95.0,458.4710500263061,447.0931111077423,0.0,0.0,95.0,1
9b21be20-a0dd-5407-b119-c736aa8ed059,f1670724-64b1-4820-99c6-266351a2debe,Right,person,1092,1109,109.2,110.9,18,1.7000000000000028,29.834930076432858,98.0,507.1938112993586,235.0309372396951,171.791297800558,0.8888888888888888,-196.0,283.0,1
87083ff4-5d84-5add-ba12-d59f556cff1b,f1670724-64b1-4820-99c6-266351a2debe,Right,person,1126,1163,112.6,116.3,44,3.700000000000003,17.52303577082501,103.46496991735899,753.4905381454755,295.8453567664412,226.01911561856886,0.5227272727272727,0.0,245.0,1
a944b4cd-4b0a-536b-b346-13765c97c8d2,f1670724-64b1-4820-99c6-266351a2debe,Right,person,1657,1662,165.7,166.2,10,0.5,37.24810565130706,144.4714504668656,335.2329508617635,504.3704069840795,475.1308084688363,0.4,-69.0,-314.0,1
6ada1a39-80b9-5dd6-b26c-a3deb828b5b0,f1670724-64b1-4820-99c6-266351a2debe,Right,person,1684,1707,168.4,170.7,26,2.299999999999983,224.2965919430645,1088.9674007976548,5607.414798576612,416.54571158534634,300.55742483758405,0.4230769230769231,1028.0,39.0,0
500b6815-b133-5733-933e-7e9334ed60d5,f1670724-64b1-4820-99c6-266351a2debe,Right,person,1732,1741,173.2,174.1,12,0.9000000000000057,14.721254298826334,38.3275357934736,161.93379728708967,612.1050287466537,434.6326753708239,0.08333333333333333,0.0,16.0,1
2bb48641-1a58-5d73-bb0f-0ce059708c53,f1670724-64b1-4820-99c6-266351a2debe,Right,person,1829,1837,182.9,183.7,10,0.799999999999983,72.78659009492225,233.4180798481557,655.0793108543003,447.4862579309789,168.51191537989234,0.7,-168.0,91.0,1
74c4aa4e-c820-525f-8207-c4c9560cdada,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Right,person,1037,1061,103.7,106.1,61,2.3999999999999915,33.861790122655435,200.52929960482084,2031.7074073593258,387.58057727237764,306.08620619851524,1.0,207.0,-102.0,0
94e1632f-39c0-5509-b510-83ab9f795be1,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Right,person,1088,1121,108.8,112.1,38,3.299999999999997,36.80272164406112,195.0640920313116,1361.7007008302617,309.8188074250773,155.3878715505171,1.0,121.0,213.0,0
1ccc9bdb-24de-57c6-ae38-2e0caf72a7b2,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Right,person,1127,1141,112.7,114.1,15,1.3999999999999915,15.90073742452169,31.304951684997057,222.61032394330368,363.1806866144203,350.00362860842245,1.0,-15.0,-79.0,1
faf2bb8b-7c62-522a-9d1c-24bc2bc4fab8,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Right,person,1144,1146,114.4,114.6,3,0.19999999999998863,9.911164360798805,12.206555615733702,19.82232872159761,345.3350379892549,341.26712411247587,1.0,0.0,13.0,1
451fa54d-3c1e-5432-bb5c-9a817982a0bb,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Right,person,1149,1153,114.9,115.3,4,0.3999999999999915,7.731120005945955,9.899494936611665,23.193360017837865,352.2956109334239,348.72410298113897,1.0,-14.0,5.0,1
0bb73f1e-8a59-5b48-92f0-374165aa5edf,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Right,person,1168,1173,116.8,117.3,7,0.5,47.3828538596786,139.08630414242805,284.2971231580716,387.8422408070408,339.38261961980317,1.0,-261.0,55.0,1
91307603-228c-5632-b6e8-c5e8d168403d,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Right,person,1272,1273,127.2,127.3,3,0.09999999999999432,37.61980861195336,75.23961722390672,75.23961722390672,243.4067596624014,210.31523958096807,1.0,69.0,30.0,1
716ff1d9-73e1-55c8-be20-d54643ae765f,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Right,person,1750,1754,175.0,175.4,7,0.4000000000000057,73.00278822104225,164.02743672934722,438.01672932625354,566.7740502093528,414.7428843949586,0.8571428571428571,-125.0,159.0,1
336a26aa-c681-5fcf-820d-4424a9473d18,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Right,person,1896,1962,189.6,196.2,88,6.599999999999994,74.9510164549632,702.3595945098209,6520.738431581798,522.0971452968688,319.3768346326953,0.9090909090909091,22.0,-278.0,0
93b5d5d6-5255-50ae-8bef-1f5829948772,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Right,person,1966,1973,196.6,197.3,10,0.700000000000017,39.90362211019854,87.05170877128145,359.13259899178684,562.344286022296,503.6075636098012,1.0,37.0,328.0,1
f8de0ca4-f0bf-5749-a7a4-1de628492419,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Right,person,2477,2484,247.7,248.4,9,0.700000000000017,106.54625910569949,214.67184258770408,852.3700728455958,564.360409161096,447.61101974817376,0.6666666666666666,-104.0,-117.0,1
299d49a7-ac4b-5bba-805f-c9a1e3073e22,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Left,person,107,110,10.7,11.0,5,0.3000000000000007,69.7660392523249,184.94593804677083,279.0641570092996,103.58871888554373,88.88952500857455,1.0,250.0,102.0,1
1524f60f-f53f-5336-b1df-76bcb0aabd61,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Left,person,133,136,13.3,13.6,4,0.29999999999999893,8.72260314219749,18.35755975068582,26.167809426592473,194.6917932397963,182.59672094536637,1.0,15.0,-11.0,1
d7e02880-51c5-5db0-b8c6-1cda1f131023,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Left,person,960,972,96.0,97.2,12,1.2000000000000028,56.4524071539168,116.72617529928752,620.9764786930848,336.91657046844085,144.19523440460853,1.0,-227.0,401.0,1
5a514f3e-42ba-56f1-b93b-69b98fe4bf35,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Left,person,1050,1051,105.0,105.1,4,0.09999999999999432,9.386751893552482,28.160255680657446,28.160255680657446,346.1026711455014,343.0903898756128,1.0,8.0,27.0,1
a27deb84-217d-5cbe-a855-a23ec8ab04fd,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Left,person,1058,1070,105.8,107.0,17,1.2000000000000028,69.67758807657067,268.40454541605664,1114.8414092251307,419.36179035897504,22.017393692260672,1.0,550.0,326.0,0
62b4d15a-0752-5f2a-8b21-837a429eb675,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Left,person,1085,1087,108.5,108.7,3,0.20000000000000284,21.435581053860943,23.021728866442675,42.87116210772189,723.5560642202025,713.8263778092331,1.0,-28.0,-32.0,1
0da625a5-e95e-5b84-8b9d-4e8364947182,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Left,person,1147,1150,114.7,115.0,3,0.29999999999999716,7.4735639913751895,8.54400374531753,14.947127982750379,346.23114083596755,343.57916209368693,1.0,-1.0,3.0,1
0e013edb-8f4d-59f6-a860-9b981af74050,2f6a215c-75ec-4d30-9deb-0f24cacc03cd,Left,person,1164,1166,116.4,116.6,4,0.19999999999998863,13.711122885017744,38.897300677553446,41.13336865505323,329.9725291975921,301.3268833426583,1.0,-10.0,38.0,1
c6594769-264b-54fe-95d0-2165b4513d6d,0f042d5f-c1e2-4fe9-9b0e-1fb28c25feec,Left,person,265,270,26.5,27.0,5,0.5,52.30776406404415,89.0,209.2310562561766,294.20969003539597,254.2162280913632,0.2,-10.0,208.0,1
3877470c-5a49-5008-aa0c-63e9e7f35251,0f042d5f-c1e2-4fe9-9b0e-1fb28c25feec,Left,person,308,327,30.8,32.7,19,1.9000000000000021,39.08506318519553,121.6552506059644,703.5311373335196,372.01154382861,243.17358126449508,1.0,122.0,182.0,1
6ba62659-a0b2-5637-8999-3d0f6fdd331b,0f042d5f-c1e2-4fe9-9b0e-1fb28c25feec,Left,person,330,333,33.0,33.3,4,0.29999999999999716,19.093369963093505,32.0,57.28010988928052,266.20581949736516,239.3062319628346,0.5,-7.0,-48.0,1
4d9e20af-b237-5345-8388-0e3a9ed06761,0f042d5f-c1e2-4fe9-9b0e-1fb28c25feec,Left,person,376,391,37.6,39.1,16,1.5,38.45291739766189,73.38937252763509,576.7937609649283,271.15704746395807,191.9665091233364,0.9375,100.0,-116.0,1
db17ac3c-be63-5efc-baca-1bf2a3bcb7e1,0f042d5f-c1e2-4fe9-9b0e-1fb28c25feec,Left,person,402,414,40.2,41.4,13,1.1999999999999957,57.070745951698406,170.90640713560157,684.8489514203809,548.2725038684657,506.88363124587084,0.6923076923076923,169.0,-53.0,1
0f46223d-b8a4-5329-b935-c84e2101ce08,0f042d5f-c1e2-4fe9-9b0e-1fb28c25feec,Left,person,1066,1069,106.6,106.9,4,0.30000000000001137,96.90675949830211,167.5857989210303,290.7202784949063,282.0463490422436,246.99051095133188,1.0,-226.0,172.0,1
84afb062-26c0-5858-8eec-137e9d95df61,0f042d5f-c1e2-4fe9-9b0e-1fb28c25feec,Left,person,1104,1112,110.4,111.2,10,0.7999999999999972,54.81338999188045,116.61903789690601,493.32050992692405,206.88452156531858,121.2245462973568,1.0,230.0,24.0,1
2f6b5a5a-79b0-518e-a5aa-ecd044dc3fef,0f042d5f-c1e2-4fe9-9b0e-1fb28c25feec,Left,person,1115,1119,111.5,111.9,7,0.4000000000000057,41.523328330036236,81.02468759581859,249.13996998021742,448.5247414812415,399.52382301466076,1.0,93.0,-169.0,1
6c638dc7-8ecc-5203-8165-5df20ef38a5d,0f042d5f-c1e2-4fe9-9b0e-1fb28c25feec,Right,person,269,272,26.9,27.2,3,0.3000000000000007,72.0,79.0,144.0,289.3564734415664,235.40231519677116,0.6666666666666666,-144.0,0.0,1
3ca891bd-a2c2-5367-ae90-8d86b2a5686a,8f6698a0-aa29-46f1-8012-d75a95262f28,Left,person,66,69,6.6,6.9,4,0.3000000000000007,82.90162875782887,107.56393447619885,248.7048862734866,368.1685324835943,350.25136063261766,1.0,73.0,-152.0,1
505e687a-7d5c-5edc-bf60-0514901b27c9,8f6698a0-aa29-46f1-8012-d75a95262f28,Left,person,72,85,7.2,8.5,14,1.2999999999999998,74.76372725636074,120.28299963003916,971.9284543326895,327.6158686478696,226.9004462313814,0.6428571428571429,0.0,-259.0,1
5fd4f167-54e5-58f9-bef4-b37b087d6bf2,8f6698a0-aa29-46f1-8012-d75a95262f28,Left,person,137,147,13.7,14.7,12,1.0,50.87135997055309,151.58495967608397,559.5849596760839,330.1249854584078,284.9106219501126,0.75,147.0,-25.0,1
